Paper_paperId,Paper_year,Paper_originalTitle,Author_normalizedName,Journal_normalizedName,Author_authorId,isQueryPaper
2071588009,2015,"Close to the edge: co-authorship proximity of Nobel laureates in Physiology or Medicine, 1991---2010, to cross-disciplinary brokers",[chris fields],[scientometrics],[2461076406],true
2004098455,2013,Effect of collaboration network structure on knowledge creation and technological performance: the case of biotechnology in Canada,"[andrea schiffauerova, ashkan ebadi, hamidreza eslami]",[scientometrics],"[208322828, 2109238463, 2527171786]",true
2058537846,2010,The πv-index: a new indicator to characterize the impact of journals,[peter vinkler],[scientometrics],[2442003141],true
2144609214,2007,The public science base of US biotechnology: A citation-weighted approach,"[robert d hamilton, g steven mcmillan]",[scientometrics],"[2136712617, 2153968874]",true
1808763098,2001,Vassily Nalimov — Modern Russian High Priest,[rustum roy],[scientometrics],[2139523899],true
2059372980,1985,THE MONEY VALUE OF CITATIONS TO SINGLE-AUTHORED AND MULTIPLE-AUTHORED ARTICLES,[arthur m diamond],[scientometrics],[2173483832],true
1983660632,2014,New technology and Christmas greetings,[james hartley],[scientometrics],[2137946083],true
2933581543,2019,Examining how country-level science policy shapes publication patterns: the case of Poland,"[emanuel kulczycki, przemyslaw korytkowski]",[scientometrics],"[1193535408, 2212285377]",true
1970853930,2013,Two simple new bibliometric indexes to better evaluate research in disciplines where publications typically receive less citations,"[giovanni anania, annarosa caruso]",[scientometrics],"[1915416469, 2159383604]",true
770163425,2005,"Science indicators, economic development and the wealth of nations",[peter vinkler],[scientometrics],[1750372000],true
2071434709,2014,Social capital in academia,[claudia n gonzalezbrambila],[scientometrics],[1974612247],true
1981982511,1997,Scientometric studies on chemistry II: Aims and methods of producing new chemical substances,[joachim schummer],[scientometrics],[1916820632],true
2010618613,1998,Organizational environment and performance of research groups--A typological analysis,"[j p singh, anju chawla]",[scientometrics],"[2630816387, 2644134980]",true
2073548924,2009,Structure and research performance of Spanish universities,"[maria bordons, fernanda morillo, isabel mateo gomez, m teresa fernandez]",[scientometrics],"[559621823, 2098335764, 2271639411, 2315334787]",true
3103462848,2020,Understanding the temporal evolution of COVID-19 research through machine learning and natural language processing.,"[ashkan ebadi, alexander wong, bruce spencer, stephane tremblay, pengcheng xi, raman pall]",[scientometrics],"[2109238463, 2126481209, 2149153763, 3005197720, 3044404101, 3045054956]",true
1246647127,2003,The relationship between the links/Web Impact Factors of computer science departments in UK and thei,"[mike thelwall, peter b musgrove, xiaohong s li, dennis m wilkinson]",[scientometrics],"[40084183, 2467843889, 2489823355, 2680366476]",true
2266286646,2016,Stopped sum models and proposed variants for citation data,"[mike thelwall, paul wilson, wan jing low]",[scientometrics],"[40084183, 2495948830, 2559355627]",true
2157593229,2008,Representation of journals from five neighboring European countries in the Journal Citation Reports,"[dario sambunjak, ana marusic, matko marusic, ana ivanis]",[scientometrics],"[162237523, 2000546689, 2003319411, 2217766259]",true
2091154441,2013,Heterogeneity of collaboration and its relationship with research impact in a biomedical field,"[maria bordons, rodrigo costas, javier aparicio]",[scientometrics],"[559621823, 2035848498, 2130471689]",true
2021220810,2004,Why authors think their papers are highly cited,[henry small],[scientometrics],[2068738501],true
2085456845,2011,Tailor based allocations for multiple authorship: a fractional gh-index,[serge galam],[scientometrics],[2310791407],true
2559249050,2017,Visualizing the knowledge domain of sustainable development research between 1987 and 2015: a bibliometric analysis,"[weijian hua, jie zhu]",[scientometrics],"[2559404422, 2629997861]",true
1977352446,2005,Peter Ingwersen: Recipient of the 2005 Derek de Solla Price Award,[ronald rousseau],[scientometrics],[2026323400],true
2142369231,2009,Institutional self-citation rates: A three year study of universities in the United States,[dean hendrix],[scientometrics],[2572107621],true
2085158403,1991,Number of references in biochemistry and other fields; A case study of the Journal of Biological Chemistry throughout 1910–1985,"[moshe yitzhaki, d bentamar]",[scientometrics],"[64857876, 2399699430]",true
2068296092,1998,Applications for bibliometric research in the emerging digital libraries,[sally jo cunningham],[scientometrics],[2167149698],true
1974428212,1985,Stable non-Gaussian distributions in scientometrics,[a i yablonsky],[scientometrics],[2714549921],true
2102253477,2009,Is HIV/AIDS in Africa distinct? What can we learn from an analysis of the literature?,"[dennis n ocholla, omwoyo bosire onyancha]",[scientometrics],"[691990816, 2222893109]",true
3001313999,2020,Using archetypoid analysis to classify institutions and faculties of economics,"[klaus wohlrabe, sabine gralka]",[scientometrics],"[79825362, 1217726146]",true
2054960377,2014,The implications of big data for developing and transitional economies: Extending the Triple Helix?,[marko m skoric],[scientometrics],[2250897005],true
1974707072,2004,Visibility of collaboration on the Web,"[isidro f aguillo, hildrun kretschmer]",[scientometrics],"[2242952981, 2617152234]",true
1754809875,2001,International Co-operation in Science and in Social Sciences as Reflected in Multinational Papers Indexed in SCI and SSCI,[barbara stefaniak],[scientometrics],[2584397679],true
2524160276,2006,New challenges in quantitative science and technology research,[wolfgang glanzel],[scientometrics],[1981784093],true
2126270790,2011,Are American astrophysics papers accepted more quickly than others,"[virgina trimble, jose a ceja]",[scientometrics],"[2973818036, 2673460391]",true
3028289544,2020,Tweet Coupling: a social media methodology for clustering scientific publications,"[naif radi aljohani, francisco herrera, francisco herrera, mudassir shabbir, saeedul hassan, sehrish iqbal, umair ali, raheem sarwar, eugenio martinezcamara, sebastian ventura, sebastian ventura]",[scientometrics],"[2140666938, 2141382980, 2141382980, 2255953082, 2304958819, 2897131912, 2478714959, 2556686639, 2894483577, 2904406206, 2904406206]",true
1938189820,2012,Research productivity among trainee anaesthetists in Ireland: a cross-sectional study,"[owen osullivan, james d oleary, james d oleary]",[scientometrics],"[1995444159, 2585997368, 2585997368]",true
3103647757,2020,Funding research in Brazil,"[concepta mcmanus, abilio afonso baeta neves, abilio afonso baeta neves]",[scientometrics],"[2227964445, 3016143872, 3016143872]",true
1684358304,2000,Spanish scientific productivity and equipment in magnetic resonance from a regional and European perspective,"[sebastian cerdan, angel pestana]",[scientometrics],"[1984062090, 2097127010]",true
3044728890,2020,Can the impact of grey literature be assessed? An investigation of UK government publications cited by articles and books,"[mike thelwall, kayvan kousha, matthew s bickley]",[scientometrics],"[40084183, 329161791, 3013056754]",true
2810732773,2018,Citance-based retrieval and summarization using IR and machine learning,"[azadeh shakery, samaneh karimi, samaneh karimi, rakesh m verma, luis f t moraes, avisha das]",[scientometrics],"[2048088267, 2774698678, 2774698678, 2118989996, 2552892756, 2603417723]",true
2071801857,2010,A scientometric assessment of the Southern Africa Development Community: science in the tip of Africa,[anastassios pouris],[scientometrics],[2101957912],true
2003581156,2014,"Environmental sciences research in northern Australia, 2000---2011: a bibliometric analysis within the context of a national research assessment exercise","[jayshree mamtora, gaby haddow, jacqueline k wolstenholme]",[scientometrics],"[687345106, 2133498688, 2659909664]",true
2013359927,2010,Are three heads better than two? How the number of reviewers and editor behavior affect the rejection rate,[david m schultz],[scientometrics],[2165320282],true
2002567844,2009,Internet practice and professional networks in Chilean science: Dependency or progress?,"[wesley shrum, ricardo b duque, guillermo henriquez, omar a barriga]",[scientometrics],"[2034629023, 2153857236, 2161592886, 2169611755]",true
2010164610,1985,The aging of the literature of biomedical sciences in developed and developing countries,[heloisa tardin christovao],[scientometrics],[2488166621],true
2343832947,2016,Evolving cohesion metrics of a research network on rare diseases: a longitudinal study over 14 years,"[francois perruchas, carlos benito amat]",[scientometrics],"[2003947830, 2077578128]",true
2148390025,1999,Synthesizing scientometric paterns in Spanish educational research,"[antonio fernandezcano, angel bueno]",[scientometrics],"[2461223920, 2528764925]",true
3014941759,2020,"What motivates ‘free’ revealing? Measuring outbound non-pecuniary openness, innovation types and expectations of future profit growth","[martielouise verreynne, rui torres de oliveira, marta indulska, john steen, jerad a ford]",[scientometrics],"[1524542440, 2755009769, 2040200184, 2110983060, 2124506488]",true
2023199234,2010,Eugene Garfield: A Scientometric Portrait,"[kiran p savanur, s l sangam]",[collnet journal of scientometrics and information management],"[2054003848, 2146798425]",true
2063484930,1999,Differences in knowledge production between disciplines based on analysis of paper styles and citation patterns,"[yuko fujigaki, takayuki hayashi]",[scientometrics],"[2492859360, 3101435049]",true
2128125167,2010,Self-citations at the meso and individual levels: effects of different calculation methods,"[maria bordons, thed n van leeuwen, rodrigo costas]",[scientometrics],"[559621823, 1911358670, 2035848498]",true
2135673975,2015,Using machine learning techniques for rising star prediction in co-author network,"[dunren che, ali daud, muhammad farooq ahmad, m s i malik]",[scientometrics],"[2139412258, 2268478313, 2284930791, 2657619942]",true
2027379807,1996,Some practical aspects of the standardization of scientometric indicators,[peter vinkler],[scientometrics],[1750372000],true
2980812347,2019,Mapping and clustering analysis on neuroscience literature in Turkey: a bibliometric analysis from 2000 to 2017,"[elias sanzcasado, carlos garciazorita, murat perit cakir, sergio maruganlazaro, murat kocak, murat kocak]",[scientometrics],"[66010103, 1226625586, 2169998182, 2808716454, 2980824371, 2980824371]",true
2152900753,2012,State of the art on the Systems of Innovation research: a bibliometrics study up to 2009,"[gregorio varvakis, raimundo nonato macedo dos santos, mauricio urionamaldonado]",[scientometrics],"[2032494854, 2129986281, 2431599755]",true
2313943096,2009,Towards Constructing a Bibliometric Cited Distance Factor for an Article Using an Elman Neural Network,"[marios poulos, sozon papavlasopoulos, george d bokos]",[collnet journal of scientometrics and information management],"[1980380448, 1992300497, 2047517016]",true
